context,prompt,answer
"L’explorador hugonot francès Jean Ribault va cartografiar el riu St. Johns el 1562 i el va batejar com a riu Maig perquè el va descobrir el mes de maig. Ribault va erigir una columna de pedra a prop de l’actual Jacksonville per a reclamar per França la terra acabada de descobrir. El 1564, René Goulaine de Laudonnière va fundar el primer assentament europeu, Fort Caroline, al St. Johns, a prop del poble principal dels saturiwa. Felip II d’Espanya va manar a Pedro Menéndez de Avilés que protegís els interessos d’Espanya atacant la presència francesa a Fort Caroline. El 20 de setembre del 1565, un exèrcit espanyol de l’assentament espanyol proper de St. Augustine va atacar Fort Caroline i va matar gairebé tots els soldats francesos que el defensaven. Els espanyols van rebatejar l’assentament com a San Mateo i, després d’expulsar-ne els francesos, van consolidar la posició de St. Augustine com a l’assentament més important de Florida. El lloc exacte de Fort Caroline genera debat, però el 1964 es va fer una reconstrucció del fort al riu St. Johns.","L’explorador hugonot francès Jean Ribault va cartografiar el riu St. Johns el 1562 i el va batejar com a riu Maig perquè el va descobrir el mes de maig. Ribault va erigir una columna de pedra a prop de l’actual Jacksonville per a reclamar per França la terra acabada de descobrir. El 1564, René Goulaine de Laudonnière va fundar el primer assentament europeu, Fort Caroline, al St. Johns, a prop del poble principal dels saturiwa. Felip II d’Espanya va manar a Pedro Menéndez de Avilés que protegís els interessos d’Espanya atacant la presència francesa a Fort Caroline. El 20 de setembre del 1565, un exèrcit espanyol de l’assentament espanyol proper de St. Augustine va atacar Fort Caroline i va matar gairebé tots els soldats francesos que el defensaven. Els espanyols van rebatejar l’assentament com a San Mateo i, després d’expulsar-ne els francesos, van consolidar la posició de St. Augustine com a l’assentament més important de Florida. El lloc exacte de Fort Caroline genera debat, però el 1964 es va fer una reconstrucció del fort al riu St. Johns.
----
Pregunta: Qui va cartografiar el riu St. Johns el 1562?
Resposta: Jean Ribault
----
Pregunta: Qui va liderar l’atac a la colònia francesa el 1565?
Resposta: Pedro Menéndez de Avilés
----
Pregunta: Quin fort es va reconstruir el 1964?
Resposta:",Fort Caroline
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.
----
Pregunta: Quin imperi històric va utilitzar l’imperialisme cultural per influir en les elits locals?
Resposta: romà
----
Pregunta: Com lluiten els règims contra l’imperialisme cultural?
Resposta: prohibicions
----
Pregunta: Quan l’imperialisme afecta les normes socials d’un estat, com s’anomena?
Resposta:",L’imperialisme cultural
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.
----
Pregunta: Quin programa americà va canviar les opinions dels romanesos durant la guerra freda?
Resposta: Dallas
----
Pregunta: Com lluiten els règims contra l’imperialisme cultural?
Resposta: prohibicions
----
Pregunta: Com s’anomena sovint l’imperialisme cultural?
Resposta:",poder transversal
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.
----
Pregunta: Com s’anomena sovint l’imperialisme cultural?
Resposta: poder transversal
----
Pregunta: Quin programa americà va canviar les opinions dels romanesos durant la guerra freda?
Resposta:",Dallas
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.
----
Pregunta: Quan l’imperialisme afecta les normes socials d’un estat, com s’anomena?
Resposta: L’imperialisme cultural
----
Pregunta: Com lluiten els règims contra l’imperialisme cultural?
Resposta: prohibicions
----
Pregunta: Quin imperi històric va utilitzar l’imperialisme cultural per influir en les elits locals?
Resposta:",romà
"L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.","L’imperialisme cultural es produeix quan la influència d’un país es fa sentir en els cercles socials i culturals, és a dir, el seu poder transversal, de manera que canvia la visió del món moral, cultural i social d’un altre. Això és més que música, televisió o cinema ""estrangers"" es popularitzin entre els joves, sinó que la cultura popular canvia les seves pròpies expectatives de vida i el seu desig que el propi país s'assembli més al país estranger. Per exemple, les representacions d’opulents estils de vida nord-americans a la telenovel·la Dallas durant la guerra freda van canviar les expectatives dels romanesos; un exemple més recent és la influència de les sèries dramàtiques sud-coreanes de contraban a la Corea del Nord. La importància del poder transversal no es perd en els règims autoritaris, que lluiten contra aquesta influència amb prohibicions de la cultura popular estrangera, el control d’Internet i les antenes parabòliques no autoritzades, etc. Tampoc és recent un ús de la cultura com aquest, com a part de l’imperialisme romà les elits locals devien estar exposades als beneficis i luxes de la cultura i l’estil de vida romans, amb l’objectiu que es convertissin en participants voluntaris.
----
Pregunta: Quan l’imperialisme afecta les normes socials d’un estat, com s’anomena?
Resposta: L’imperialisme cultural
----
Pregunta: Com s’anomena sovint l’imperialisme cultural?
Resposta: poder transversal
----
Pregunta: Com lluiten els règims contra l’imperialisme cultural?
Resposta:",prohibicions
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).
----
Pregunta: Qui va desenvolupar un indicador de màquines de vapor per a Charles Porter?
Resposta: Charles Richard
----
Pregunta: Quin instrument s’utilitza per examinar el rendiment de les màquines de vapor?
Resposta:",indicador de la màquina de vapor
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).
----
Pregunta: Quina companyia va desenvolupar l’indicador de màquines de vapor de més èxit?
Resposta: Charles Porter
----
Pregunta: Qui va desenvolupar un indicador de màquines de vapor per a Charles Porter?
Resposta: Charles Richard
----
Pregunta: On es va exhibir l’indicador de màquines de vapor de Charles Porter?
Resposta: l'Exposició de Londres
----
Pregunta: Quin any es va registrar l’ús més primerenc de l’indicador de màquines de vapor?
Resposta:",1851
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).
----
Pregunta: Quin instrument s’utilitza per examinar el rendiment de les màquines de vapor?
Resposta: indicador de la màquina de vapor
----
Pregunta: Qui va desenvolupar un indicador de màquines de vapor per a Charles Porter?
Resposta: Charles Richard
----
Pregunta: Quina companyia va desenvolupar l’indicador de màquines de vapor de més èxit?
Resposta:",Charles Porter
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).
----
Pregunta: Quin instrument s’utilitza per examinar el rendiment de les màquines de vapor?
Resposta: indicador de la màquina de vapor
----
Pregunta: Quina companyia va desenvolupar l’indicador de màquines de vapor de més èxit?
Resposta: Charles Porter
----
Pregunta: On es va exhibir l’indicador de màquines de vapor de Charles Porter?
Resposta: l'Exposició de Londres
----
Pregunta: Qui va desenvolupar un indicador de màquines de vapor per a Charles Porter?
Resposta:",Charles Richard
"L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).","L’instrument més útil per analitzar el rendiment de les màquines de vapor és l’indicador de màquines de vapor. Les primeres versions ja s’utilitzaven el 1851, però l'indicador amb més èxit el va desenvolupar Charles Richard per a Charles Porter, inventor i fabricant de motors d'alta velocitat, i exhibit a l'Exposició de Londres el 1862. L’indicador de la màquina de vapor rastreja sobre paper la pressió del cilindre durant tot el cicle, que es pot utilitzar per detectar diversos problemes i calcular la potència desenvolupada. Va ser utilitzat habitualment per enginyers, mecànics i inspectors d’assegurances. L'indicador del motor també es pot utilitzar en motors de combustió interna. Vegeu la imatge del diagrama d’indicadors a continuació (a la secció Tipus d’unitats motores).
----
Pregunta: Quin instrument s’utilitza per examinar el rendiment de les màquines de vapor?
Resposta: indicador de la màquina de vapor
----
Pregunta: Quin any es va registrar l’ús més primerenc de l’indicador de màquines de vapor?
Resposta: 1851
----
Pregunta: On es va exhibir l’indicador de màquines de vapor de Charles Porter?
Resposta:",l'Exposició de Londres
"L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.","L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.
----
Pregunta: Què volen separar els moderats progressistes de l’islam?
Resposta: la religió de la política
----
Pregunta: Quin tipus de paper que busca l’islamisme el converteix en un concepte una mica controvertit?
Resposta:",polític
"L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.","L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.
----
Pregunta: Qui no pot adoptar la idea que l'islam pot ser apolític?
Resposta: els seus partidaris
----
Pregunta: A qui es dona suport a Occident degut a la impossibilitat de separar l’islam de l’islamisme?
Resposta: règims islàmics il·liberals
----
Pregunta: Què volen separar els moderats progressistes de l’islam?
Resposta: la religió de la política
----
Pregunta: Què creuen que reflecteixen els seus punts de vista, els partidaris de l’islamisme?
Resposta:",l’islam
"L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.","L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.
----
Pregunta: Quin tipus de paper que busca l’islamisme el converteix en un concepte una mica controvertit?
Resposta: polític
----
Pregunta: Què creuen que reflecteixen els seus punts de vista, els partidaris de l’islamisme?
Resposta: l’islam
----
Pregunta: Què volen separar els moderats progressistes de l’islam?
Resposta: la religió de la política
----
Pregunta: Qui no pot adoptar la idea que l'islam pot ser apolític?
Resposta:",els seus partidaris
"L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.","L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.
----
Pregunta: Quin tipus de paper que busca l’islamisme el converteix en un concepte una mica controvertit?
Resposta: polític
----
Pregunta: Què creuen que reflecteixen els seus punts de vista, els partidaris de l’islamisme?
Resposta: l’islam
----
Pregunta: Què volen separar els moderats progressistes de l’islam?
Resposta: la religió de la política
----
Pregunta: A qui es dona suport a Occident degut a la impossibilitat de separar l’islam de l’islamisme?
Resposta:",règims islàmics il·liberals
"L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.","L’islamisme és un concepte controvertit no només perquè planteja un paper polític per a l’islam, sinó també perquè els seus partidaris creuen que els seus punts de vista reflecteixen només l’islam, i que la idea contrària que l’islam és, o pot ser, apolític és un error. Entre els erudits i observadors que no creuen que l’islam sigui només una ideologia política, hi ha Fred Halliday, John Esposito i intel·lectuals musulmans com Javed Ahmad Ghamidi. Hayri Abaza argumenta que el fracàs en la distinció entre l'islam i l'islamisme porta a molta gent d’Occident a donar suport als règims islàmics il·liberals, en detriment dels moderats progressistes que intenten separar la religió de la política.
----
Pregunta: Quin tipus de paper que busca l’islamisme el converteix en un concepte una mica controvertit?
Resposta: polític
----
Pregunta: Qui no pot adoptar la idea que l'islam pot ser apolític?
Resposta: els seus partidaris
----
Pregunta: Què volen separar els moderats progressistes de l’islam?
Resposta:",la religió de la política
